measure_start,measure_end,object,value,id,quarterlength,offset,type
1,,<music21.note.Rest dotted-whole>,note,morgan1,6.0,0.0,GeneralNote
1,,<music21.note.Note B->,note,morgan2,2.0,0.0,GeneralNote
1,,<music21.articulations.Fingering 2>,fingering,morgan3,0.0,0.0,Fingering
1,,<music21.chord.Chord E-4 G-4>,note,morgan4,2.0,0.0,GeneralNote
1,,<music21.articulations.Fingering 5>,fingering,morgan5,0.0,0.0,Fingering
1,,<music21.articulations.Fingering 3>,fingering,morgan6,0.0,0.0,Fingering
1,,<music21.note.Rest dotted-whole>,note,morgan7,6.0,0.0,GeneralNote
1,,<music21.note.Rest quarter>,note,morgan8,1.0,2.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,morgan9,2.0,2.0,GeneralNote
1,,<music21.note.Rest eighth>,note,morgan10,0.5,3.0,GeneralNote
1,,<music21.note.Note B->,note,morgan11,0.5,3.5,GeneralNote
1,,<music21.articulations.Fingering 1>,fingering,morgan12,0.0,0.0,Fingering
1,,<music21.note.Note E->,note,morgan13,1.5,4.0,GeneralNote
1,,<music21.articulations.Fingering 2>,fingering,morgan14,0.0,0.0,Fingering
1,,<music21.chord.Chord E-4 G-4>,note,morgan15,2.0,4.0,GeneralNote
1,,<music21.note.Note G->,note,morgan16,0.5,5.5,GeneralNote
1,2,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note C->>,slur,morgan1120,2.5,0.0,Slur
1,,<music21.dynamics.Dynamic pp>,pp,morgan1162,,,DynamicPoint
1,,<music21.expressions.TextExpression 'Lento'>,Lento,morgan1220,0.0,0.0,TextExpression
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None,morgan1228,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark largo Half=48>,largo,morgan1229,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None None,morgan1230,0.0,0.0,MetronomeMark
1,,<music21.tempo.MetronomeMark largo Half=48>,largo 48,morgan1231,0.0,0.0,MetronomeMark
